ensembl_gene_id	hsapiens_homolog_associated_gene_name
693	ENSMUSG00000073131	VMA21
694	ENSMUSG00000033684	QSOX1
695	ENSMUSG00000039781	CEP131
696	ENSMUSG00000000902	SMARCB1
697	ENSMUSG00000068747	SORT1
698	ENSMUSG00000031585	GTF2E2
699	ENSMUSG00000055811	CLDN17
700	ENSMUSG00000055632	HMCN2
701	ENSMUSG00000026705	KLHL20
702	ENSMUSG00000031489	ADRB3
703	ENSMUSG00000031489	AC144573.1
704	ENSMUSG00000030714	SGF29
705	ENSMUSG00000020541	TOM1L1
706	ENSMUSG00000024030	ABCG1
707	ENSMUSG00000094500	SMIM18
708	ENSMUSG00000020310	MADCAM1
709	ENSMUSG00000027276	JAG1
710	ENSMUSG00000057738	SPTAN1
711	ENSMUSG00000037740	MRPS26
712	ENSMUSG00000022791	TNK2
713	ENSMUSG00000020308	TPGS1
714	ENSMUSG00000050520	CLDN8
715	ENSMUSG00000020178	ADORA2A
716	ENSMUSG00000003923	TFAM
717	ENSMUSG00000056643	CHST13
718	ENSMUSG00000105734	CTXND2
719	ENSMUSG00000050239	KRTAP24-1
720	ENSMUSG00000033187	C3orf52
721	ENSMUSG00000046985	TAPT1
722	ENSMUSG00000028544	SLC5A9
723	ENSMUSG00000028779	PEF1
724	ENSMUSG00000050876	SPATA31D3
725	ENSMUSG00000050876	SPATA31D1
726	ENSMUSG00000050876	SPATA31D4
727	ENSMUSG00000090107	C17orf47
728	ENSMUSG00000031482	SLC25A15
729	ENSMUSG00000076438	OXCT2
730	ENSMUSG00000027433	XRN2
731	ENSMUSG00000028651	PPIE
732	ENSMUSG00000091311	SPATA31D3
733	ENSMUSG00000091311	SPATA31D1
734	ENSMUSG00000091311	SPATA31D4
735	ENSMUSG00000068551	ZNF467
736	ENSMUSG00000042042	CSGALNACT2
737	ENSMUSG00000060594	LAYN
738	ENSMUSG00000027868	TBX15
739	ENSMUSG00000070923	KLHL9
740	ENSMUSG00000020544	COX11
741	ENSMUSG00000076591	IGKV4-1
742	ENSMUSG00000032056	BTG4
743	ENSMUSG00000037613	TNFRSF10B
744	ENSMUSG00000037613	TNFRSF10D
745	ENSMUSG00000037613	TNFRSF10C
746	ENSMUSG00000028601	ECHDC2
747	ENSMUSG00000064177	GHRL
748	ENSMUSG00000031271	SERPINA7
749	ENSMUSG00000093805	GAL3ST2
750	ENSMUSG00000042213	ZFAND4
751	ENSMUSG00000022883	ROBO1
752	ENSMUSG00000027316	GFRA4
753	ENSMUSG00000022556	HSF1
754	ENSMUSG00000041552	PTCHD1
755	ENSMUSG00000032057	C11orf88
756	ENSMUSG00000032649	COLGALT2
757	ENSMUSG00000010751	TNFRSF10B
758	ENSMUSG00000010751	TNFRSF10D
759	ENSMUSG00000010751	TNFRSF10C
760	ENSMUSG00000074754	SMIM26
761	ENSMUSG00000033177	TMPRSS7
762	ENSMUSG00000039018	MTG1
763	ENSMUSG00000039018	AL360181.3
764	ENSMUSG00000043986	SPATA31D3
765	ENSMUSG00000043986	SPATA31D1
766	ENSMUSG00000043986	SPATA31D4
767	ENSMUSG00000045362	TNFRSF10B
768	ENSMUSG00000045362	TNFRSF10D
769	ENSMUSG00000045362	TNFRSF10C
770	ENSMUSG00000041313	SLC7A1
771	ENSMUSG00000034456	UROC1
772	ENSMUSG00000026404	DDX59
773	ENSMUSG00000036882	ARHGAP33
774	ENSMUSG00000045733	SPRN
775	ENSMUSG00000023191	P3H3
776	ENSMUSG00000020620	ABCA8
777	ENSMUSG00000031586	RBPMS
778	ENSMUSG00000039539	SGCZ
779	ENSMUSG00000031490	EIF4EBP1
780	ENSMUSG00000001029	ICAM2
781	ENSMUSG00000041134	CYYR1
782	ENSMUSG00000044150	BCLAF3
783	ENSMUSG00000026317	CLN8
784	ENSMUSG00000026317	AC019257.8
785	ENSMUSG00000045176	BORCS6
786	ENSMUSG00000000440	PPARG
787	ENSMUSG00000027430	DTD1
788	ENSMUSG00000027430	AL121900.2
789	ENSMUSG00000094443	SGO2
790	ENSMUSG00000059325	HOPX
791	ENSMUSG00000030677	KIF22
792	ENSMUSG00000038412	HIGD1A
793	ENSMUSG00000028778	HCRTR1
794	ENSMUSG00000039835	NHSL1
795	ENSMUSG00000033416	GUCD1
796	ENSMUSG00000047746	FBXO40
797	ENSMUSG00000037234	HOOK3
798	ENSMUSG00000035248	TUT7
799	ENSMUSG00000030110	RET
800	ENSMUSG00000075023	ACCSL
801	ENSMUSG00000028710	ATPAF1
802	ENSMUSG00000031592	PCM1
803	ENSMUSG00000005681	APOA2
804	ENSMUSG00000013736	TRNT1
805	ENSMUSG00000020895	TMEM107
806	ENSMUSG00000051582	OTUD6A
807	ENSMUSG00000031220	AWAT2
808	ENSMUSG00000015522	ARNT
809	ENSMUSG00000026241	NPPC
810	ENSMUSG00000053626	TLL1
811	ENSMUSG00000029630	CYP3A43
812	ENSMUSG00000029630	CYP3A5
813	ENSMUSG00000029630	CYP3A4
814	ENSMUSG00000029630	CYP3A7-CYP3A51P
815	ENSMUSG00000029630	CYP3A7
816	ENSMUSG00000038422	HDHD3
817	ENSMUSG00000040896	KCND3
818	ENSMUSG00000033427	UPB1
819	ENSMUSG00000114763	TUT7
820	ENSMUSG00000026181	PPM1F
821	ENSMUSG00000044792	ISCA1
822	ENSMUSG00000036955	KIF1BP
823	ENSMUSG00000038403	HJV
824	ENSMUSG00000007030	VWA7
825	ENSMUSG00000005362	CRBN
826	ENSMUSG00000020180	SNRPD3
827	ENSMUSG00000054434	TMEM120B
828	ENSMUSG00000034902	PIP5K1C
829	ENSMUSG00000033014	TRIM33
830	ENSMUSG00000047434	XXYLT1
831	ENSMUSG00000020522	MFAP3
832	ENSMUSG00000039652	CPEB3
833	ENSMUSG00000071176	ARHGEF10
834	ENSMUSG00000031533	MRPS31
835	ENSMUSG00000064039	CCR1
836	ENSMUSG00000036185	SAPCD1
837	ENSMUSG00000035448	CCR3
838	ENSMUSG00000024999	NOC3L
839	ENSMUSG00000049103	CCR2
840	ENSMUSG00000026360	RGS2
841	ENSMUSG00000090799	KLHL33
842	ENSMUSG00000079227	CCR5
843	ENSMUSG00000053333	DIS3L2
844	ENSMUSG00000034990	OTOA
845	ENSMUSG00000020277	PFKL
846	ENSMUSG00000021945	ZMYM2
847	ENSMUSG00000022884	EIF4A2
848	ENSMUSG00000073804	NPS
849	ENSMUSG00000032053	POU2AF1
850	ENSMUSG00000071471	KRTAP26-1
851	ENSMUSG00000033837	FOXH1
852	ENSMUSG00000028871	RSPO1
853	ENSMUSG00000020715	ERN1
854	ENSMUSG00000051950	B3GLCT
855	ENSMUSG00000015932	DSTN
856	ENSMUSG00000029449	RHOF
857	ENSMUSG00000090515	KRTAP27-1
858	ENSMUSG00000048720	TBC1D12
859	ENSMUSG00000056350	KRTAP13-1
860	ENSMUSG00000056350	KRTAP13-2
861	ENSMUSG00000025939	AC022826.2
862	ENSMUSG00000048772	TMEM53
863	ENSMUSG00000020307	CDC34
864	ENSMUSG00000050224	KRTAP13-3
865	ENSMUSG00000030298	SEC13
866	ENSMUSG00000068078	KRTAP13-3
867	ENSMUSG00000048830	KRTAP13-3
868	ENSMUSG00000048377	FOXI2
869	ENSMUSG00000046404	YOD1
870	ENSMUSG00000101904	PFKFB2
871	ENSMUSG00000060268	ARMH1
872	ENSMUSG00000036980	TAF6
873	ENSMUSG00000042312	S100A13
874	ENSMUSG00000042707	DNALI1
875	ENSMUSG00000026409	PFKFB2
876	ENSMUSG00000027358	BMP2
877	ENSMUSG00000023307	MARCH5
878	ENSMUSG00000020090	NPFFR1
879	ENSMUSG00000094910	C14orf132
880	ENSMUSG00000028869	GNL2
881	ENSMUSG00000039530	TUSC3
882	ENSMUSG00000028393	ALAD
883	ENSMUSG00000042306	S100A14
884	ENSMUSG00000044313	MAB21L3
885	ENSMUSG00000041229	PHF8
886	ENSMUSG00000031134	RBMXL1
887	ENSMUSG00000049744	ARHGAP15
888	ENSMUSG00000021235	COQ6
889	ENSMUSG00000037656	SLC20A2
890	ENSMUSG00000060288	PPIH
891	ENSMUSG00000049571	CFAP46
892	ENSMUSG00000034762	GLIS1
893	ENSMUSG00000116636	KRTAP13-3
894	ENSMUSG00000022931	KRTAP15-1
895	ENSMUSG00000057457	PHEX
896	ENSMUSG00000031534	SMIM19
897	ENSMUSG00000026854	USP20
898	ENSMUSG00000038780	SMURF1
899	ENSMUSG00000049565	AKNAD1
900	ENSMUSG00000055547	APOBEC4
901	ENSMUSG00000026482	RGL1
902	ENSMUSG00000020089	PPA1
903	ENSMUSG00000022658	TAGLN3
904	ENSMUSG00000027431	SCP2D1
905	ENSMUSG00000019518	AP4M1
906	ENSMUSG00000022893	ADAMTS1
907	ENSMUSG00000033361	PRRG3
908	ENSMUSG00000049160	TEX50
909	ENSMUSG00000032392	PARP16
910	ENSMUSG00000044835	AL139142.2
911	ENSMUSG00000044835	ANKRD45
912	ENSMUSG00000019853	HEBP2
913	ENSMUSG00000031494	CD209
914	ENSMUSG00000021234	FAM161B
915	ENSMUSG00000020125	ELANE
916	ENSMUSG00000027865	GDAP2
917	ENSMUSG00000029730	MCM7
918	ENSMUSG00000025647	SHISA5
919	ENSMUSG00000021070	BDKRB2
920	ENSMUSG00000040990	SH3KBP1
921	ENSMUSG00000013275	SLC41A1
922	ENSMUSG00000063873	SLC24A3
923	ENSMUSG00000006289	OSGEP
924	ENSMUSG00000020894	VAMP2
925	ENSMUSG00000020894	AC129492.4
926	ENSMUSG00000020744	SLC25A19
927	ENSMUSG00000037221	MOSPD3
928	ENSMUSG00000041347	BDKRB1
929	ENSMUSG00000061780	CFD
930	ENSMUSG00000033285	WDR3
931	ENSMUSG00000053030	SPINK2
932	ENSMUSG00000001999	BLVRA
933	ENSMUSG00000022881	RFC4
934	ENSMUSG00000049076	ACAP2
935	ENSMUSG00000019494	COPS6
936	ENSMUSG00000074457	S100A16
937	ENSMUSG00000068762	GSTM1
938	ENSMUSG00000020241	COL6A2
939	ENSMUSG00000029797	SSPO
940	ENSMUSG00000026387	SCTR
941	ENSMUSG00000020722	CACNG1
942	ENSMUSG00000027867	SPAG17
943	ENSMUSG00000025461	SCART1
944	ENSMUSG00000034947	TMEM106A
945	ENSMUSG00000020520	GALNT10
946	ENSMUSG00000033147	SLC22A15
947	ENSMUSG00000006784	TTC25
948	ENSMUSG00000029547	INTS1
949	ENSMUSG00000040423	RC3H1
950	ENSMUSG00000000171	AP002884.3
951	ENSMUSG00000000171	SDHD
952	ENSMUSG00000044788	AC087651.1
953	ENSMUSG00000020723	CACNG4
954	ENSMUSG00000042515	PWWP3B
955	ENSMUSG00000079559	COLCA2
956	ENSMUSG00000063663	BRWD3
957	ENSMUSG00000050866	CLRN3
958	ENSMUSG00000006095	TBCB
959	ENSMUSG00000027422	RRBP1
960	ENSMUSG00000026433	RAB29
961	ENSMUSG00000019738	POLR2I
962	ENSMUSG00000033295	PTPRF
963	ENSMUSG00000031221	AC011195.2
964	ENSMUSG00000031221	IGBP1
965	ENSMUSG00000024037	WDR4
966	ENSMUSG00000038393	TXNIP
967	ENSMUSG00000028677	RNF220
968	ENSMUSG00000030657	XYLT1
969	ENSMUSG00000040197	CD209
970	ENSMUSG00000028776	TINAGL1
971	ENSMUSG00000026594	RALGPS2
972	ENSMUSG00000022894	ADAMTS5
973	ENSMUSG00000001020	S100A4
974	ENSMUSG00000105518	S100A3
975	ENSMUSG00000001021	S100A3
976	ENSMUSG00000071708	SMS
977	ENSMUSG00000000167	PIH1D2
978	ENSMUSG00000001240	RAMP2
979	ENSMUSG00000033157	ABHD10
980	ENSMUSG00000022814	UMPS
981	ENSMUSG00000054206	GZMM
982	ENSMUSG00000020088	SAR1A
983	ENSMUSG00000039959	HIP1
984	ENSMUSG00000023073	SLC10A2
985	ENSMUSG00000024212	MLLT1
986	ENSMUSG00000078656	VPS25
987	ENSMUSG00000039016	TIMM8B
988	ENSMUSG00000030802	BCKDK
989	ENSMUSG00000061292	CYP3A43
990	ENSMUSG00000061292	CYP3A5
991	ENSMUSG00000061292	CYP3A4
992	ENSMUSG00000061292	CYP3A7-CYP3A51P
993	ENSMUSG00000061292	CYP3A7
994	ENSMUSG00000059820	NKAPD1
995	ENSMUSG00000027905	DDX20
996	ENSMUSG00000025702	MARCH8
997	ENSMUSG00000023011	FAIM2
998	ENSMUSG00000052707	TNRC6A
999	ENSMUSG00000036864	PROSER3
1000	ENSMUSG00000013833	MED16
1001	ENSMUSG00000047261	GAP43
1002	ENSMUSG00000027261	HAO1
1003	ENSMUSG00000027318	ADAM33
1004	ENSMUSG00000030264	THUMPD3
1005	ENSMUSG00000031495	CD209
1006	ENSMUSG00000036845	LIN37
1007	ENSMUSG00000057322	RPL38
1008	ENSMUSG00000075510	FAM187A
1009	ENSMUSG00000049350	ZG16
1010	ENSMUSG00000020930	CCDC103
1011	ENSMUSG00000087006	C11orf96
1012	ENSMUSG00000028610	DMRTB1
1013	ENSMUSG00000098004	ALKBH3
1014	ENSMUSG00000036854	HSPB6
1015	ENSMUSG00000051079	RGS13
1016	ENSMUSG00000062580	TIMM17A
1017	ENSMUSG00000041498	KIF14
1018	ENSMUSG00000033819	PPP1R16A
1019	ENSMUSG00000008892	VDAC3
1020	ENSMUSG00000020109	DNAJB12
1021	ENSMUSG00000030057	CNBP
1022	ENSMUSG00000028280	GABRR1
1023	ENSMUSG00000089984	FBXO24
1024	ENSMUSG00000025044	MSR1
1025	ENSMUSG00000034206	POLQ
1026	ENSMUSG00000054659	PM20D2
1027	ENSMUSG00000028687	MUTYH
1028	ENSMUSG00000029718	PCOLCE
1029	ENSMUSG00000070427	IL18BP
1030	ENSMUSG00000028709	MOB3C
1031	ENSMUSG00000055540	EPHA6
1032	ENSMUSG00000025001	HELLS
1033	ENSMUSG00000050777	TMEM37
1034	ENSMUSG00000034083	CCDC174
1035	ENSMUSG00000066306	NUMA1
1036	ENSMUSG00000022722	ARL6
1037	ENSMUSG00000044534	ACKR2
1038	ENSMUSG00000023175	BSG
1039	ENSMUSG00000029505	EP400
1040	ENSMUSG00000032604	QARS
1041	ENSMUSG00000030138	BMS1
1042	ENSMUSG00000067597	DGAT2L6
1043	ENSMUSG00000020075	DDX21
1044	ENSMUSG00000001023	S100A5
1045	ENSMUSG00000019927	UBE2D1
1046	ENSMUSG00000068917	CLK2
1047	ENSMUSG00000036027	C11orf53
1048	ENSMUSG00000035270	IMPG2
1049	ENSMUSG00000001768	RIN2
1050	ENSMUSG00000027236	EIF3J
1051	ENSMUSG00000045165	C16orf54
1052	ENSMUSG00000033671	CEP350
1053	ENSMUSG00000030674	QPRT
1054	ENSMUSG00000030674	AC009086.2
1055	ENSMUSG00000040548	TEX2
1056	ENSMUSG00000033396	SPG11
1057	ENSMUSG00000027254	MAP1A
1058	ENSMUSG00000014355	ANAPC1
1059	ENSMUSG00000063358	MAPK1
1060	ENSMUSG00000028139	RIIAD1
1061	ENSMUSG00000028137	CELF3
1062	ENSMUSG00000031535	DKK4
1063	ENSMUSG00000001687	UBL3
1064	ENSMUSG00000033526	PPIP5K1
1065	ENSMUSG00000022864	C21orf91
1066	ENSMUSG00000026434	NUCKS1
1067	ENSMUSG00000026358	RGS1
1068	ENSMUSG00000087119	ATG4A
1069	ENSMUSG00000027849	SYT6
1070	ENSMUSG00000065987	CD209
1071	ENSMUSG00000029089	PACRGL
1072	ENSMUSG00000030976	TEX36
1073	ENSMUSG00000048794	CFAP100
1074	ENSMUSG00000031536	POLB
1075	ENSMUSG00000034430	ZXDC
1076	ENSMUSG00000029088	KCNIP4
1077	ENSMUSG00000030302	ATP2B2
1078	ENSMUSG00000026385	DBI
1079	ENSMUSG00000053593	FATE1
1080	ENSMUSG00000059923	GRB2
1081	ENSMUSG00000029634	RNF6
1082	ENSMUSG00000051457	SPN
1083	ENSMUSG00000046873	MBTPS2
1084	ENSMUSG00000026447	PIK3C2B
1085	ENSMUSG00000087141	PLCXD2
1086	ENSMUSG00000028708	MKNK1
1087	ENSMUSG00000033149	PHLDB2
1088	ENSMUSG00000019852	ARFGEF3
1089	ENSMUSG00000028527	AK4
1090	ENSMUSG00000076441	ASS1
1091	ENSMUSG00000030707	CORO1A
1092	ENSMUSG00000038301	SNX10
1093	ENSMUSG00000039478	MICU3
1094	ENSMUSG00000087403	KANTR
1095	ENSMUSG00000015665	AWAT1
1096	ENSMUSG00000020076	DDX50
1097	ENSMUSG00000031603	FGF20
1098	ENSMUSG00000053199	ARHGAP20
1099	ENSMUSG00000046093	HPCAL4
1100	ENSMUSG00000067276	CAPN6
1101	ENSMUSG00000035781	R3HDM4
1102	ENSMUSG00000030800	PRSS8
1103	ENSMUSG00000030801	KAT8
1104	ENSMUSG00000056493	FOXK1
1105	ENSMUSG00000035773	KISS1R
1106	ENSMUSG00000047721	BOLA2
1107	ENSMUSG00000047721	BOLA2B
1108	ENSMUSG00000035953	PIP4P1
1109	ENSMUSG00000073530	PAPPA2
1110	ENSMUSG00000035183	SLC24A5
1111	ENSMUSG00000052676	ZMAT1
1112	ENSMUSG00000059772	SLX1B
1113	ENSMUSG00000059772	SLX1A
1114	ENSMUSG00000065954	TACC1
1115	ENSMUSG00000034723	TMX4
1116	ENSMUSG00000042498	RADX
1117	ENSMUSG00000044442	N6AMT1
1118	ENSMUSG00000027201	MYEF2
1119	ENSMUSG00000027765	P2RY1
1120	ENSMUSG00000037710	CISD1
1121	ENSMUSG00000005864	CNGA2
1122	ENSMUSG00000048458	INKA2
1123	ENSMUSG00000047714	PPP1R2
1124	ENSMUSG00000047714	PPP1R2B
1125	ENSMUSG00000045019	ACER1
1126	ENSMUSG00000028394	POLE3
1127	ENSMUSG00000035960	APEX1
1128	ENSMUSG00000033970	RFC3
1129	ENSMUSG00000034714	TTYH2
1130	ENSMUSG00000002660	CLPP
1131	ENSMUSG00000022708	ZBTB20
1132	ENSMUSG00000054679	SRSF12
1133	ENSMUSG00000068745	MYBPHL
1134	ENSMUSG00000052549	ARL13A
1135	ENSMUSG00000036894	RAP2B
1136	ENSMUSG00000002661	ALKBH7
1137	ENSMUSG00000030917	TMEM159
1138	ENSMUSG00000031258	XKRX
1139	ENSMUSG00000033808	TMEM87A
1140	ENSMUSG00000046755	KIF2B
1141	ENSMUSG00000072875	GPR27
1142	ENSMUSG00000028648	NDUFS5
1143	ENSMUSG00000058046	C9orf43
1144	ENSMUSG00000031257	NOX1
1145	ENSMUSG00000041096	TSPYL2
1146	ENSMUSG00000039990	EDRF1
1147	ENSMUSG00000030145	ZNF248
1148	ENSMUSG00000030781	SLC5A2
1149	ENSMUSG00000020717	PECAM1
1150	ENSMUSG00000033343	MAGEA10
1151	ENSMUSG00000040128	PNRC1
1152	ENSMUSG00000004038	GSTM1
1153	ENSMUSG00000030002	DUSP11
1154	ENSMUSG00000036885	ARHGEF26
1155	ENSMUSG00000020331	HCN2
1156	ENSMUSG00000023075	AKIRIN1
1157	ENSMUSG00000031157	PQBP1
1158	ENSMUSG00000054958	NT5C1A
1159	ENSMUSG00000031340	GABRE
1160	ENSMUSG00000031256	CSTF2
1161	ENSMUSG00000030780	C16orf58
1162	ENSMUSG00000031516	DCTN6
1163	ENSMUSG00000093803	PPP2R3B
1164	ENSMUSG00000001025	S100A6
1165	ENSMUSG00000020108	DDIT4
1166	ENSMUSG00000027184	CAPRIN1
1167	ENSMUSG00000020087	TYSND1
1168	ENSMUSG00000037428	VGF
1169	ENSMUSG00000027333	SMOX
1170	ENSMUSG00000020107	ANAPC16
1171	ENSMUSG00000036826	IGFLR1
1172	ENSMUSG00000002664	PSPN
1173	ENSMUSG00000109378	AD000671.2
1174	ENSMUSG00000109378	U2AF1L4
1175	ENSMUSG00000068798	RAP1A
1176	ENSMUSG00000023013	AQP2
1177	ENSMUSG00000050157	C22orf15
1178	ENSMUSG00000000901	MMP11
1179	ENSMUSG00000043467	ZBTB37
1180	ENSMUSG00000044475	ASCC1
1181	ENSMUSG00000036835	AD000671.1
1182	ENSMUSG00000036835	PSENEN
1183	ENSMUSG00000007670	KHSRP
1184	ENSMUSG00000034645	ZYG11A
1185	ENSMUSG00000032744	HEYL
1186	ENSMUSG00000078765	AD000671.2
1187	ENSMUSG00000078765	U2AF1L4
1188	ENSMUSG00000026435	SLC45A3
1189	ENSMUSG00000004667	POLR2E
1190	ENSMUSG00000049422	CHCHD10
1191	ENSMUSG00000026715	SERPINC1
1192	ENSMUSG00000040562	GSTM1
1193	ENSMUSG00000030769	SLC5A11
1194	ENSMUSG00000040373	CACNG5
1195	ENSMUSG00000026436	ELK4
1196	ENSMUSG00000034706	DNAI2
1197	ENSMUSG00000079110	CAPN3
1198	ENSMUSG00000061887	SSBP3
1199	ENSMUSG00000028274	RNGTT
1200	ENSMUSG00000042502	CD2BP2
1201	ENSMUSG00000059149	MFSD4A
1202	ENSMUSG00000020932	GFAP
1203	ENSMUSG00000027882	STXBP3
1204	ENSMUSG00000048540	NHLH2
1205	ENSMUSG00000022860	CHODL
1206	ENSMUSG00000001300	EFNB2
1207	ENSMUSG00000022641	BBX
1208	ENSMUSG00000030701	PLEKHB1
1209	ENSMUSG00000046062	PPP1R15B
1210	ENSMUSG00000000197	NALCN
1211	ENSMUSG00000034636	ZYG11B
1212	ENSMUSG00000034906	NCAPH
1213	ENSMUSG00000106892	KATNAL1
1214	ENSMUSG00000018412	KANSL1
1215	ENSMUSG00000041298	KATNAL1
1216	ENSMUSG00000074698	CSNK2A3
1217	ENSMUSG00000074698	CSNK2A1
1218	ENSMUSG00000020747	TMEM94
1219	ENSMUSG00000056158	CA10
1220	ENSMUSG00000036923	STOX1
1221	ENSMUSG00000039623	AP5Z1
1222	ENSMUSG00000056054	S100A8
1223	ENSMUSG00000044217	AQP5
1224	ENSMUSG00000050565	TOR1AIP2
1225	ENSMUSG00000056071	S100A9
1226	ENSMUSG00000029408	ABCB9
1227	ENSMUSG00000030058	COPG1
1228	ENSMUSG00000048096	LMOD1
1229	ENSMUSG00000050213	SNIP1
1230	ENSMUSG00000051378	KIF18B
1231	ENSMUSG00000043144	AQP6
1232	ENSMUSG00000020086	H2AFY2
1233	ENSMUSG00000031379	PIR
1234	ENSMUSG00000054160	NKX2-4
1235	ENSMUSG00000059632	KRTAP8-1
1236	ENSMUSG00000055652	KLHL25
1237	ENSMUSG00000056706	KRTAP7-1
1238	ENSMUSG00000020085	AIFM2
1239	ENSMUSG00000026466	TOR1AIP1
1240	ENSMUSG00000034471	CASKIN2
1241	ENSMUSG00000031591	ASAH1
1242	ENSMUSG00000044288	CNR1
1243	ENSMUSG00000059182	SKAP2
1244	ENSMUSG00000027301	OXT
1245	ENSMUSG00000033386	FRRS1
1246	ENSMUSG00000031158	TIMM17B
1247	ENSMUSG00000041889	SHISA4
1248	ENSMUSG00000030069	PROK2
1249	ENSMUSG00000030060	HMCES
1250	ENSMUSG00000060733	IPMK
1251	ENSMUSG00000028111	CTSK
1252	ENSMUSG00000038642	CTSS
1253	ENSMUSG00000037727	AVP
1254	ENSMUSG00000028264	SPACA1
1255	ENSMUSG00000025475	ADGRA1
1256	ENSMUSG00000010362	RDM1
1257	ENSMUSG00000026701	PRDX6
1258	ENSMUSG00000029617	CCZ1B
1259	ENSMUSG00000029617	CCZ1
1260	ENSMUSG00000074825	ITPRIPL1
1261	ENSMUSG00000037469	ACP7
1262	ENSMUSG00000056679	GPR173
1263	ENSMUSG00000043333	RHBDL2
1264	ENSMUSG00000025509	PNPLA2
1265	ENSMUSG00000025754	AGBL1
1266	ENSMUSG00000059810	RGS3
1267	ENSMUSG00000041879	IPO9
1268	ENSMUSG00000037307	BANF2
1269	ENSMUSG00000091212	KRTAP11-1
1270	ENSMUSG00000049097	ANKRD34A
1271	ENSMUSG00000061751	KALRN
1272	ENSMUSG00000070371	PRSS36
1273	ENSMUSG00000057230	AAK1
1274	ENSMUSG00000052299	LTN1
1275	ENSMUSG00000027434	NKX2-2
1276	ENSMUSG00000005320	FGFR4
1277	ENSMUSG00000037214	THAP1
1278	ENSMUSG00000049288	LIX1L
1279	ENSMUSG00000109850	RNF170
1280	ENSMUSG00000013878	RNF170
1281	ENSMUSG00000034063	C3orf20
1282	ENSMUSG00000020329	POLRMT
1283	ENSMUSG00000079043	FASTKD5
1284	ENSMUSG00000027300	UBOX5
1285	ENSMUSG00000028863	MEAF6
1286	ENSMUSG00000022546	GPT
1287	ENSMUSG00000042492	TBC1D10B
1288	ENSMUSG00000011486	SLC25A41
1289	ENSMUSG00000072623	ZNF25
1290	ENSMUSG00000031537	IKBKB
1291	ENSMUSG00000031409	TCEAL3
1292	ENSMUSG00000031409	TCEAL6
1293	ENSMUSG00000031409	TCEAL5
1294	ENSMUSG00000025488	COX8C
1295	ENSMUSG00000068744	PSRC1
1296	ENSMUSG00000055675	KBTBD11
1297	ENSMUSG00000031160	ERAS
1298	ENSMUSG00000039278	PCSK1N
1299	ENSMUSG00000045326	FNDC7
1300	ENSMUSG00000024583	TXNL1
1301	ENSMUSG00000020519	SAP30L
1302	ENSMUSG00000038374	RBM8A
1303	ENSMUSG00000062646	AC012651.1
1304	ENSMUSG00000062646	GANC
1305	ENSMUSG00000025002	AL583836.1
1306	ENSMUSG00000025002	CYP2C18
1307	ENSMUSG00000028109	HORMAD1
1308	ENSMUSG00000028291	AKIRIN2
1309	ENSMUSG00000024038	NDUFV3
1310	ENSMUSG00000040044	ORC3
1311	ENSMUSG00000040165	CD209
1312	ENSMUSG00000040560	WDR7
1313	ENSMUSG00000041483	ZNF281
1314	ENSMUSG00000037335	HAND1
1315	ENSMUSG00000051177	PLCB1
1316	ENSMUSG00000029621	ARPC1A
1317	ENSMUSG00000029621	AC004922.1
1318	ENSMUSG00000034037	FGD5
1319	ENSMUSG00000046321	HS3ST2
1320	ENSMUSG00000032051	FDX1
1321	ENSMUSG00000042250	PGLYRP4
1322	ENSMUSG00000038770	KPNA7
1323	ENSMUSG00000031628	CASP3
1324	ENSMUSG00000031601	CNOT7
1325	ENSMUSG00000022857	TMPRSS15
1326	ENSMUSG00000050445	CYP8B1
1327	ENSMUSG00000045532	C1QL1
1328	ENSMUSG00000075706	GPX4
1329	ENSMUSG00000008683	RPS15A
1330	ENSMUSG00000020687	CDC27
1331	ENSMUSG00000028613	LRP8
1332	ENSMUSG00000067825	PEX26
1333	ENSMUSG00000020936	NMT1
1334	ENSMUSG00000043453	MAGEA10
1335	ENSMUSG00000033762	RECQL4
1336	ENSMUSG00000039470	ZDHHC2
1337	ENSMUSG00000034648	LRRN1
1338	ENSMUSG00000020935	DCAKD
1339	ENSMUSG00000027861	CASQ2
1340	ENSMUSG00000004849	AP1S1
1341	ENSMUSG00000044359	P2RY4
1342	ENSMUSG00000026574	DPT
1343	ENSMUSG00000003660	SNRNP200
1344	ENSMUSG00000019080	MFSD3
1345	ENSMUSG00000022548	APOD
1346	ENSMUSG00000026573	XCL1
1347	ENSMUSG00000026573	XCL2
1348	ENSMUSG00000037331	LARP1
1349	ENSMUSG00000039431	MTMR7
1350	ENSMUSG00000029507	PUS1
1351	ENSMUSG00000038233	GASK1A
1352	ENSMUSG00000043857	MGAT5B
1353	ENSMUSG00000066129	KNDC1
1354	ENSMUSG00000031274	COL4A5
1355	ENSMUSG00000032089	IL10RA
1356	ENSMUSG00000030911	ZP2
1357	ENSMUSG00000034341	WBP2
1358	ENSMUSG00000021236	ENTPD5
1359	ENSMUSG00000074344	TMIGD3
1360	ENSMUSG00000031380	VEGFD
1361	ENSMUSG00000000562	ADORA3
1362	ENSMUSG00000028647	MYCBP
1363	ENSMUSG00000028647	AL139260.3
1364	ENSMUSG00000031438	RNF128
1365	ENSMUSG00000033377	PALMD
1366	ENSMUSG00000046519	GOLPH3L
1367	ENSMUSG00000052942	GLIS3
